filepath,label,label_id,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
dataset\D\0077.png,D,1,0.0,0.16679129004478455,0.36348608136177063,0.4569031298160553,0.4218542277812958,0.2903998792171478,0.27057185769081116,0.2181166410446167,0.18153025209903717,0.09687682241201401,0.05179690942168236,0.026610422879457474,0.0300429817289114,-0.051728036254644394,-0.09692928940057755,-0.10121922940015793,-0.06951200217008591,-0.15621595084667206,-0.20145973563194275,-0.2095222920179367,-0.1808367520570755,0.0,-0.1347813457250595,-0.07417979091405869,-0.017355816438794136,0.08303561061620712,0.5744920969009399,0.6658918857574463,0.40773019194602966,0.16053935885429382,0.6818209886550903,0.8652186393737793,0.7344791889190674,0.6253200173377991,0.6957444548606873,0.7141465544700623,0.39028996229171753,0.11455045640468597,0.6405743360519409,0.7392492890357971,0.542055070400238,0.3363909125328064,0.0,-0.26285192370414734,-0.4430270493030548,-0.5901992917060852,-0.7232615947723389,-0.40831470489501953,-0.6535673141479492,-0.7936002612113953,-0.8617528080940247,-0.37813299894332886,-0.6586197018623352,-0.7951523661613464,-0.8560625910758972,-0.36495980620384216,-0.6259707808494568,-0.6770875453948975,-0.6635578870773315,-0.36550647020339966,-0.5340803861618042,-0.5444454550743103,-0.5238209366798401
dataset\D\0078.png,D,1,0.0,0.17485398054122925,0.2981344759464264,0.31815406680107117,0.2232346534729004,0.1510872095823288,0.13786478340625763,0.11635976284742355,0.0953875482082367,-0.011101203970611095,-0.05771348252892494,-0.09211370348930359,-0.10298334062099457,-0.14775195717811584,-0.2286522388458252,-0.2580057978630066,-0.24352583289146423,-0.2530467212200165,-0.31202349066734314,-0.36598172783851624,-0.3866690397262573,0.0,-0.09835322201251984,0.0029754892457276583,0.03461667522788048,0.06543439626693726,0.5324110388755798,0.6968231201171875,0.47825974225997925,0.23147431015968323,0.5651733875274658,0.9016467928886414,0.8776755928993225,0.7969344854354858,0.5506941676139832,0.7176068425178528,0.43864020705223083,0.15086354315280914,0.5071960091590881,0.7411468625068665,0.6491844654083252,0.466995507478714,0.0,-0.31987324357032776,-0.5508931875228882,-0.7474111914634705,-0.9439936876296997,-0.5407559275627136,-0.8493013381958008,-1.0388147830963135,-1.131998062133789,-0.5068368911743164,-0.8582114577293396,-1.07932710647583,-1.1929982900619507,-0.4907803237438202,-0.823519229888916,-1.0014336109161377,-1.0620111227035522,-0.4881487190723419,-0.7207916975021362,-0.8345875144004822,-0.8863133192062378
dataset\D\0080.png,D,1,0.0,0.22000345587730408,0.36950403451919556,0.4208289086818695,0.3772243559360504,0.2912697196006775,0.3022991418838501,0.32811427116394043,0.33420899510383606,0.15948358178138733,0.1081709936261177,0.14987608790397644,0.1601400524377823,0.027837151661515236,-0.007662654854357243,0.05339996889233589,0.08236798644065857,-0.09179466962814331,-0.11688040941953659,-0.0733676627278328,-0.05153387784957886,0.0,0.004159326199442148,0.132610023021698,0.22629299759864807,0.25863221287727356,0.6023381352424622,0.9204882979393005,0.8727938532829285,0.7138626575469971,0.6177757382392883,1.0,0.9930081367492676,0.8825302124023438,0.5716939568519592,0.7776206135749817,0.5986089110374451,0.36896947026252747,0.4661412835121155,0.7020512223243713,0.7303465604782104,0.6724782586097717,0.0,-0.14038369059562683,-0.27723512053489685,-0.40580663084983826,-0.535787045955658,-0.31200408935546875,-0.5185900926589966,-0.6639595031738281,-0.7508638501167297,-0.33764711022377014,-0.5666037797927856,-0.7052415013313293,-0.7891802787780762,-0.3708995580673218,-0.5721104145050049,-0.6701132655143738,-0.7155712246894836,-0.41114476323127747,-0.5569667220115662,-0.6232976317405701,-0.663270890712738
dataset\D\0081.png,D,1,0.0,0.18171299993991852,0.37914255261421204,0.49123671650886536,0.6361318230628967,0.2543646991252899,0.22961676120758057,0.1831149309873581,0.14859209954738617,0.07531937211751938,0.07002905011177063,0.05489302799105644,0.04386994242668152,-0.07771844416856766,-0.0909084901213646,-0.07773881405591965,-0.046333201229572296,-0.20260025560855865,-0.2019202560186386,-0.20405025780200958,-0.18395930528640747,0.0,-0.09560052305459976,0.06966666132211685,0.22499814629554749,0.3273610472679138,0.61122065782547,0.6977289319038391,0.4309628903865814,0.21409490704536438,0.6500641107559204,0.9043994545936584,0.7493782639503479,0.64457768201828,0.6390472054481506,0.7451241612434387,0.4766082763671875,0.28437477350234985,0.5898412466049194,0.75392085313797,0.6785145401954651,0.6177307963371277,0.0,-0.24743883311748505,-0.4228629767894745,-0.5656982660293579,-0.6974793672561646,-0.45606184005737305,-0.7378848195075989,-0.886423647403717,-0.9570367336273193,-0.4439201056957245,-0.7837764620780945,-0.9529426693916321,-1.030255675315857,-0.4448654353618622,-0.7422370910644531,-0.8285955786705017,-0.8381560444831848,-0.45642325282096863,-0.6559920907020569,-0.7138031721115112,-0.7302435040473938
dataset\D\0082.png,D,1,0.0,0.11281418800354004,0.2478211671113968,0.3062169849872589,0.24539943039417267,0.22654646635055542,0.23395070433616638,0.16701540350914001,0.12219999730587006,0.08388689905405045,0.07785914093255997,0.017159191891551018,-0.01431927178055048,-0.03579254448413849,-0.0658101886510849,-0.1147623285651207,-0.11834392696619034,-0.13034459948539734,-0.17394322156906128,-0.2212585061788559,-0.23085886240005493,0.0,-0.15211789309978485,-0.10377160459756851,-0.05055564269423485,0.06811131536960602,0.4214495122432709,0.4911637008190155,0.282153844833374,0.05137641355395317,0.5545865297317505,0.847882091999054,0.6312301754951477,0.41676685214042664,0.6173771619796753,0.7951297163963318,0.5070068836212158,0.27061134576797485,0.6256096959114075,0.8049823641777039,0.6599823832511902,0.5076922178268433,0.0,-0.2591467797756195,-0.4343548119068146,-0.5722548961639404,-0.7002132534980774,-0.43494686484336853,-0.6761618256568909,-0.8003114461898804,-0.8564290404319763,-0.3983311951160431,-0.6956120133399963,-0.8301823139190674,-0.8776823282241821,-0.3738023638725281,-0.6278696656227112,-0.6793239116668701,-0.6638658046722412,-0.36220431327819824,-0.524178147315979,-0.5486225485801697,-0.5388297438621521
dataset\D\0083.png,D,1,0.0,0.12807348370552063,0.3157435357570648,0.3765674829483032,0.2967709004878998,0.30826902389526367,0.27939286828041077,0.21043069660663605,0.1652025431394577,0.14128248393535614,0.13593252003192902,0.1365099847316742,0.1378883272409439,0.008566980250179768,-0.003776255063712597,-0.0309766735881567,-0.02552134171128273,-0.09124671667814255,-0.09594186395406723,-0.11528369784355164,-0.10951073467731476,0.0,-0.19726237654685974,-0.22269992530345917,-0.20973719656467438,-0.0840628519654274,0.3196733593940735,0.39832690358161926,0.21551571786403656,0.039384614676237106,0.4752412438392639,0.7773000597953796,0.7226767539978027,0.6419243812561035,0.5414004921913147,0.751261293888092,0.5112073421478271,0.2903049886226654,0.5472174882888794,0.7317394018173218,0.664764404296875,0.5654497146606445,0.0,-0.26255106925964355,-0.45589351654052734,-0.6130164861679077,-0.7566415667533875,-0.4827856421470642,-0.7384994029998779,-0.8741357922554016,-0.9476797580718994,-0.46174919605255127,-0.7883259654045105,-0.9471726417541504,-1.0252710580825806,-0.44900521636009216,-0.7101069688796997,-0.749119758605957,-0.7360098958015442,-0.45161673426628113,-0.6150864958763123,-0.6326887607574463,-0.6257421374320984
dataset\D\0084.png,D,1,0.0,-0.163280189037323,-0.3382393419742584,-0.4275582730770111,-0.4707460105419159,-0.19563345611095428,-0.30070656538009644,-0.29379650950431824,-0.2732255160808563,-0.01183529756963253,-0.04621995612978935,-0.04174870625138283,-0.08380471915006638,0.15108518302440643,0.13516272604465485,0.11233577877283096,0.052237797528505325,0.283915638923645,0.30958831310272217,0.29215797781944275,0.25800299644470215,0.0,-0.07203342020511627,-0.01131852064281702,0.08884808421134949,0.15495017170906067,0.004978029523044825,0.3977634608745575,0.5212038159370422,0.4340731203556061,0.0468297079205513,0.6260517239570618,0.8639952540397644,0.8693462610244751,0.1389789879322052,0.7081406712532043,0.9261766672134399,0.9054768085479736,0.24379926919937134,0.702602744102478,0.9042112231254578,0.9279665350914001,0.0,-0.11325139552354813,-0.23863710463047028,-0.36274343729019165,-0.490131676197052,-0.3337264358997345,-0.552812397480011,-0.6972564458847046,-0.7878111600875854,-0.38843441009521484,-0.623923122882843,-0.7162115573883057,-0.778492271900177,-0.4480993449687958,-0.6698911786079407,-0.7016061544418335,-0.71147620677948,-0.5140742659568787,-0.6734493374824524,-0.6857450604438782,-0.6907646059989929
dataset\D\0085.png,D,1,0.0,0.1708737015724182,0.3418130874633789,0.43209463357925415,0.45653054118156433,0.25414884090423584,0.2575087249279022,0.2433074414730072,0.22247663140296936,0.09718663990497589,0.08311718702316284,0.09091132879257202,0.08705537021160126,-0.04686254635453224,-0.07670482248067856,-0.06278538703918457,-0.044168878346681595,-0.16096337139606476,-0.18505048751831055,-0.20541054010391235,-0.2105574607849121,0.0,-0.14808706939220428,-0.05561685562133789,-0.013011887669563293,0.06852496415376663,0.46729201078414917,0.5960006713867188,0.43070992827415466,0.23179104924201965,0.5587383508682251,0.8331966400146484,0.8519129157066345,0.8213326930999756,0.5812980532646179,0.782664954662323,0.5780059695243835,0.3641987144947052,0.551776111125946,0.7515252232551575,0.7528383731842041,0.701356828212738,0.0,-0.30622538924217224,-0.5346871018409729,-0.7225106954574585,-0.9035363793373108,-0.5642902255058289,-0.8906373381614685,-1.084072232246399,-1.1913628578186035,-0.5394467711448669,-0.9300904273986816,-1.1555418968200684,-1.2854328155517578,-0.529839038848877,-0.8661512136459351,-0.9999573230743408,-1.0515645742416382,-0.5338890552520752,-0.7757239937782288,-0.8816853165626526,-0.941189706325531
dataset\D\0086.png,D,1,0.0,0.1568092703819275,0.32584089040756226,0.42531582713127136,0.4254401624202728,0.256367027759552,0.27507665753364563,0.28050899505615234,0.2750524878501892,0.12286102771759033,0.1338104009628296,0.13497158885002136,0.13051225244998932,-0.004221344366669655,-0.013912670314311981,-0.02030363120138645,-0.013398862443864346,-0.1150507777929306,-0.13127899169921875,-0.14840348064899445,-0.15787304937839508,0.0,-0.08671005815267563,-0.003854299196973443,0.09254902601242065,0.2670624554157257,0.4703035354614258,0.7230951189994812,0.7006449699401855,0.5705651640892029,0.5638828873634338,0.9084872603416443,0.894092321395874,0.7881177663803101,0.5890845656394958,0.8782631754875183,0.7715296149253845,0.5811721086502075,0.5541512966156006,0.8427318334579468,0.9132899641990662,0.8699761629104614,0.0,-0.1842145323753357,-0.31984254717826843,-0.4398914575576782,-0.560397744178772,-0.2998635470867157,-0.509734570980072,-0.6568467020988464,-0.7372875213623047,-0.2949976623058319,-0.5192397832870483,-0.6637012362480164,-0.7417344450950623,-0.3046773374080658,-0.5087896585464478,-0.6013063192367554,-0.6324263215065002,-0.3234288692474365,-0.4678569734096527,-0.5256996750831604,-0.5508822202682495
dataset\D\0087.png,D,1,0.0,0.14906680583953857,0.31089669466018677,0.397887647151947,0.3718748688697815,0.2433626800775528,0.26262372732162476,0.2658573389053345,0.2574390470981598,0.12011459469795227,0.12344115972518921,0.12569090723991394,0.11443081498146057,0.006977692246437073,0.006455220747739077,0.007981418631970882,0.010764486156404018,-0.0968017727136612,-0.10523173958063126,-0.10768640786409378,-0.10647175461053848,0.0,-0.05828104168176651,0.019099252298474312,0.13457609713077545,0.31289997696876526,0.5062457323074341,0.7300288081169128,0.6318218111991882,0.4858337640762329,0.5814282298088074,0.9417189359664917,0.9165440201759338,0.8225182890892029,0.5988850593566895,0.870690643787384,0.73154616355896,0.5387082099914551,0.5714337229728699,0.83934485912323,0.8515436053276062,0.770879864692688,0.0,-0.1528296321630478,-0.2691543996334076,-0.37571635842323303,-0.47940024733543396,-0.2235618382692337,-0.40612560510635376,-0.5347731709480286,-0.6039296388626099,-0.22505398094654083,-0.4236401319503784,-0.5430433750152588,-0.6002418398857117,-0.24168525636196136,-0.42055878043174744,-0.49061158299446106,-0.5044369697570801,-0.26693394780158997,-0.38744473457336426,-0.42550182342529297,-0.4352983236312866
dataset\D\0088.png,D,1,0.0,0.1194232776761055,0.24202243983745575,0.2953956723213196,0.23355083167552948,0.17781077325344086,0.19787664711475372,0.15176109969615936,0.10374598950147629,0.05657527968287468,0.05592741817235947,0.029243921861052513,0.016339194029569626,-0.04049640893936157,-0.05656834691762924,-0.09813257306814194,-0.11335282027721405,-0.11411507427692413,-0.11416273564100266,-0.1584988385438919,-0.1912766993045807,0.0,-0.10961011052131653,-0.030740002170205116,0.059440743178129196,0.16981622576713562,0.4674755930900574,0.6580909490585327,0.5326573252677917,0.32788729667663574,0.5637611150741577,0.8903898596763611,0.8882377743721008,0.7826938033103943,0.5898932814598083,0.8583690524101257,0.752198338508606,0.567466139793396,0.5706499814987183,0.8369455933570862,0.8702465295791626,0.7903494238853455,0.0,-0.1719321757555008,-0.2838000953197479,-0.3781113028526306,-0.46987247467041016,-0.25039687752723694,-0.4069799482822418,-0.5098150372505188,-0.559613823890686,-0.22844278812408447,-0.4020186960697174,-0.5188490152359009,-0.5783790349960327,-0.2181527316570282,-0.3743675947189331,-0.45574280619621277,-0.4809716045856476,-0.21657411754131317,-0.3302087187767029,-0.38087934255599976,-0.4000866413116455
dataset\D\0089.png,D,1,0.0,0.14690496027469635,0.3039362132549286,0.38499516248703003,0.35167568922042847,0.22259607911109924,0.23478025197982788,0.2247665971517563,0.2012835144996643,0.12009173631668091,0.117568239569664,0.12191714346408844,0.10992321372032166,0.02819163352251053,0.018493520095944405,-0.005339807365089655,-0.02296481281518936,-0.04871824383735657,-0.041044846177101135,-0.07074616849422455,-0.09618541598320007,0.0,-0.07597281783819199,0.004737948998808861,0.15634922683238983,0.34549352526664734,0.4735241234302521,0.7008359432220459,0.667542576789856,0.547713577747345,0.5492586493492126,0.8615508079528809,0.9240272045135498,0.8672959208488464,0.5646948218345642,0.8092000484466553,0.6903284192085266,0.47836974263191223,0.5530545711517334,0.7996482253074646,0.8244468569755554,0.725928544998169,0.0,-0.1605742871761322,-0.2526417076587677,-0.3305547833442688,-0.4005737900733948,-0.17802199721336365,-0.31771406531333923,-0.41358840465545654,-0.46270492672920227,-0.1554930955171585,-0.3180386424064636,-0.4301705062389374,-0.4868853986263275,-0.14870482683181763,-0.309828519821167,-0.379276305437088,-0.3896258473396301,-0.15093006193637848,-0.274619460105896,-0.3206748962402344,-0.33064085245132446
dataset\D\0090.png,D,1,0.0,0.14042963087558746,0.281731516122818,0.34689071774482727,0.3255700170993805,0.23399445414543152,0.26890602707862854,0.23613841831684113,0.19916243851184845,0.12653057277202606,0.1370389610528946,0.12960705161094666,0.13472150266170502,0.03523199260234833,0.02387279085814953,0.001157930470071733,-0.003505513072013855,-0.04722261428833008,-0.03815428540110588,-0.05871933698654175,-0.0658574253320694,0.0,-0.06271963566541672,0.0005408637225627899,0.13276636600494385,0.2922271490097046,0.4910229444503784,0.730574905872345,0.6470667123794556,0.5133408308029175,0.5749340653419495,0.8642106056213379,0.9343171119689941,0.9372803568840027,0.5895951986312866,0.8593155145645142,0.9035868048667908,0.8453577756881714,0.5695006251335144,0.8135343790054321,0.8762983083724976,0.8422779440879822,0.0,-0.12687206268310547,-0.2070329487323761,-0.2778673470020294,-0.34201666712760925,-0.11516682803630829,-0.22380512952804565,-0.30974429845809937,-0.3558397889137268,-0.10026615113019943,-0.2038118690252304,-0.29412415623664856,-0.34911099076271057,-0.10178093612194061,-0.2080186903476715,-0.2824813723564148,-0.31559571623802185,-0.11082267016172409,-0.19413505494594574,-0.23696701228618622,-0.25674962997436523
dataset\D\0091.png,D,1,0.0,0.165891632437706,0.37434276938438416,0.46884769201278687,0.39265820384025574,0.2697813808917999,0.2756580114364624,0.25779518485069275,0.2540108263492584,0.11277109384536743,0.11782732605934143,0.11212895810604095,0.119566909968853,-0.018374184146523476,-0.021002348512411118,-0.04249940440058708,-0.03291359543800354,-0.12295153737068176,-0.1260293871164322,-0.1634736806154251,-0.17628386616706848,0.0,-0.1118297278881073,-0.04602031409740448,0.08851578086614609,0.24120672047138214,0.526451587677002,0.7031407952308655,0.5193322896957397,0.33457067608833313,0.643607497215271,0.8831714391708374,0.792156457901001,0.6983537077903748,0.6855692267417908,0.8313196301460266,0.5652680993080139,0.3240886330604553,0.6802651882171631,0.8881703019142151,0.8333648443222046,0.7305945754051208,0.0,-0.1957114189863205,-0.3375789523124695,-0.46127402782440186,-0.5756174325942993,-0.314044326543808,-0.5230326056480408,-0.6460571885108948,-0.709876537322998,-0.30611929297447205,-0.5615097284317017,-0.6918322443962097,-0.747839093208313,-0.31133708357810974,-0.5501636266708374,-0.6017436385154724,-0.5870168209075928,-0.3268066346645355,-0.4934985339641571,-0.5219148993492126,-0.5118632316589355
dataset\D\0092.png,D,1,0.0,0.12338510900735855,0.26438018679618835,0.37479767203330994,0.4906179904937744,0.1671113520860672,0.14211814105510712,0.11472301930189133,0.10483433306217194,0.02413678728044033,-0.020762866362929344,-0.02327090874314308,-0.007606629282236099,-0.09832429140806198,-0.15204393863677979,-0.1436612606048584,-0.11265984922647476,-0.20073378086090088,-0.24834288656711578,-0.24007461965084076,-0.2110198438167572,0.0,-0.03024189919233322,0.10946298390626907,0.1998412013053894,0.197035551071167,0.6518932580947876,0.7527114152908325,0.510192334651947,0.31890755891799927,0.6814423203468323,0.9697580933570862,0.6936227083206177,0.48093780875205994,0.6365679502487183,0.8726620674133301,0.6174221634864807,0.4301481544971466,0.53792804479599,0.6955691576004028,0.5466012954711914,0.42910143733024597,0.0,-0.15150199830532074,-0.2572634518146515,-0.3510364890098572,-0.43939295411109924,-0.1950472891330719,-0.36277514696121216,-0.4729083478450775,-0.5305681824684143,-0.19819962978363037,-0.3822793662548065,-0.45960915088653564,-0.4810326397418976,-0.2183072715997696,-0.38699352741241455,-0.4086110591888428,-0.3877224624156952,-0.2480676770210266,-0.3536228835582733,-0.35458114743232727,-0.33658599853515625
